puma_id,statefip,puma,puma_name,cbsa,cbsa_name,overlap_pct,is_metro,is_micro
1300802,13,00802,Atlanta Regional Commission (Northwest)--Cherokee County--Woodstock & Canton Cities P,12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1300900,13,00900,Northwest Georgia Regional Commission (East Central)--Bartow County,12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1301000,13,01000,"Northwest Georgia Regional Commission (Southwest)--Floyd, Polk & Haralson Counties PU",40660,"Rome, GA",0.5753,TRUE,FALSE
1301100,13,01100,Northwest Georgia Regional Commission (Southeast)--Paulding County,12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1301200,13,01200,Atlanta Regional Commission (Southwest)--Douglas County,12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1301301,13,01301,Atlanta Regional Commission--Cobb County (Northwest)--Kennesaw & Acworth Cities,12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1301302,13,01302,Atlanta Regional Commission (Northwest)--Cobb County (Northeast),12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1301303,13,01303,Atlanta Regional Commission (Northwest)--Cobb County (Central)--Marietta City,12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1301304,13,01304,Atlanta Regional Commission (Northwest)--Cobb County (Southwest)--Powder Springs City,12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1301305,13,01305,Atlanta Regional Commission (Northwest)--Cobb County (Southeast)--Smyrna City,12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1301401,13,01401,Atlanta Regional Commission (Central)--Fulton County (Northwest)--Roswell & Milton PU,12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1301402,13,01402,Atlanta Regional Commission--Fulton County (Northeast)--Johns Creek & Alpharetta,12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1301403,13,01403,Atlanta Regional Commission (Central)--Fulton County (Central)--Sandy Springs City PU,12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1301404,13,01404,Atlanta Regional Commission--Fulton County (Central)--Atlanta City (North),12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1301405,13,01405,Atlanta Regional Commission (Central)--Fulton County (East)--Atlanta City (South) PUM,12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1301406,13,01406,Atlanta Regional Commission--Fulton County (Central)--Atlanta City (Southwest),12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1301407,13,01407,Atlanta Regional Commission (Central)--Fulton County (South)--East Point & Union City,12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1301408,13,01408,Atlanta Regional Commission (Central)--Fulton County (South)--South Fulton & Fairburn,12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1301501,13,01501,Atlanta Regional Commission--DeKalb County (North)--Brookhaven & Dunwoody Cities,12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1301502,13,01502,"Atlanta Regional Commission (Central)--DeKalb County (East)--Tucker, Clarkston Cities",12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1301503,13,01503,Atlanta Regional Commission (Central)--DeKalb County (Central),12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1301504,13,01504,Atlanta Regional Commission (Central)--DeKalb County (West)--Atlanta & Decatur Cities,12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1301505,13,01505,Atlanta Regional Commission (Central)--DeKalb County (Southwest),12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1301506,13,01506,Atlanta Regional Commission (Central)--DeKalb County (Southeast)--Stonecrest City PUM,12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1301601,13,01601,Atlanta Regional Commission (Northeast)--Gwinnett County (West Central)--Duluth City,12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1301602,13,01602,Atlanta Regional Commission (Northeast)--Gwinnett County (North)--Sugar Hill City PUM,12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1301603,13,01603,"Atlanta Regional Commission (Northeast)--Gwinnett County (East)--Dacula, Grayson",12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1301604,13,01604,Atlanta Regional Commission (Northeast)--Gwinnett County (Central)--Lawrenceville PUM,12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1301605,13,01605,Atlanta Regional Commission (Northeast)--Gwinnett County (Central),12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1301606,13,01606,Atlanta Regional Commission (Northeast)--Gwinnett County (West Central)--Lilburn City,12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1301607,13,01607,Atlanta Regional Commission (Northeast)--Gwinnett County (South)--Snellville City PUM,12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1301700,13,01700,Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties,12060,"Atlanta-Sandy Springs-Alpharetta, GA",0.5238,TRUE,FALSE
1301800,13,01800,Northeast Georgia Regional Commission (Central)--Clarke County--Athens City,12020,"Athens-Clarke County, GA",1,TRUE,FALSE
1301900,13,01900,Northeast Georgia Regional Commission (East),12020,"Athens-Clarke County, GA",0.6923,TRUE,FALSE
1302000,13,02000,"Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties P",12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1302100,13,02100,Atlanta & Northeast Georgia Regional Commissions--Newton & Rockdale Counties,12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1302201,13,02201,Atlanta Regional Commission (Southeast)--Henry County (North)--Stockbridge City,12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1302202,13,02202,Atlanta Regional Commission (Southeast)--Henry County (South)--McDonough City,12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1302301,13,02301,Atlanta Regional Commission (South Central)--Clayton County (Northwest)--Forest Park,12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1302302,13,02302,"Atlanta Regional Commission (South Central)--Clayton County (South, East)--Jonesboro",12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1302400,13,02400,Atlanta Regional Commission (South Central)--Fayette County,12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1302500,13,02500,Three Rivers Regional Commission (North Central)--Coweta County,12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1302600,13,02600,Three Rivers Regional Commission (Northwest)--Carroll County,12060,"Atlanta-Sandy Springs-Alpharetta, GA",1,TRUE,FALSE
1302700,13,02700,"Three Rivers Regional Commission (Southwest)--Troup, Meriwether & Heard Counties",29300,"LaGrange, GA-AL",0.6843,TRUE,TRUE
1302800,13,02800,Three Rivers Regional Commission (East),12060,"Atlanta-Sandy Springs-Alpharetta, GA",0.8245,TRUE,FALSE
1302900,13,02900,Middle Georgia Regional Commission (North & Outside Bibb County),,Non-metropolitan,,FALSE,FALSE
1303000,13,03000,Middle Georgia Regional Commission (Central)--Bibb County--Macon City,31420,"Macon-Bibb County, GA",1,TRUE,FALSE
1303100,13,03100,Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia),,Non-metropolitan,,FALSE,FALSE
1303200,13,03200,Central Savannah River Area Regional Commission (East Central)--Columbia County,12260,"Augusta-Richmond County, GA-SC",1,TRUE,FALSE
1303301,13,03301,Central Savannah River Area Regional Commission--Richmond County (Northeast)--Augusta,12260,"Augusta-Richmond County, GA-SC",1,TRUE,FALSE
1303302,13,03302,Central Savannah River Area Regional Commission--Richmond County (Southwest)--Augusta,12260,"Augusta-Richmond County, GA-SC",1,TRUE,FALSE
1303400,13,03400,"Coastal Regional Commission (North)--Bulloch, Effingham & Screven Counties",44340,"Statesboro, GA",0.5071,TRUE,TRUE
1303500,13,03500,Heart of Georgia Altamaha Regional Commission (North & West),,Non-metropolitan,,FALSE,FALSE
1303600,13,03600,Middle Georgia Regional Commission (South)--Houston & Pulaski Counties,47580,"Warner Robins, GA",0.9432,TRUE,FALSE
1303700,13,03700,River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties),,Non-metropolitan,,FALSE,FALSE
1303800,13,03800,River Valley Regional Commission (West Central)--Muscogee & Chattahoochee Counties PU,17980,"Columbus, GA-AL",1,TRUE,FALSE
1303900,13,03900,Southwest Georgia Regional Commission (West & Central),,Non-metropolitan,,FALSE,FALSE
1304000,13,04000,Southwest Georgia Regional Commission (North Central)--Dougherty & Lee Counties,10500,"Albany, GA",1,TRUE,FALSE
1304100,13,04100,"Southwest Georgia Regional Commission (East)--Colquitt, Thomas & Worth Counties",,Non-metropolitan,,FALSE,FALSE
1304200,13,04200,Southern Georgia Regional Commission (West),,Non-metropolitan,,FALSE,FALSE
1304300,13,04300,Southern Georgia Regional Commission (South Central)--Lowndes County--Valdosta City P,46660,"Valdosta, GA",1,TRUE,FALSE
1304400,13,04400,Southern Georgia Regional Commission (East & Central),,Non-metropolitan,,FALSE,FALSE
1304500,13,04500,Heart of Georgia Altamaha Regional Commission (Southeast),,Non-metropolitan,,FALSE,FALSE
1304600,13,04600,"Coastal Regional Commission (West)--Liberty, Bryan & Long Counties",25980,"Hinesville, GA",0.6454,TRUE,FALSE
1304701,13,04701,Coastal Regional Commission (East)--Chatham County (West Central)--Savannah City,42340,"Savannah, GA",1,TRUE,FALSE
1304702,13,04702,Coastal Regional Commission (East)--Chatham County (East & Outside Savannah City) PUM,42340,"Savannah, GA",1,TRUE,FALSE
1304800,13,04800,Coastal Regional Commission (South)--Glynn Camden & McIntosh Counties,15260,"Brunswick, GA",0.6355,TRUE,FALSE
1500100,15,00100,"Maui, Kalawao & Kauai Counties",27980,"Kahului-Wailuku-Lahaina, HI",0.6919,TRUE,FALSE
1500200,15,00200,Hawaii County,25900,"Hilo, HI",1,TRUE,TRUE
1500301,15,00301,Honolulu County--Rural Oahu,46520,"Urban Honolulu, HI",1,TRUE,FALSE
1500302,15,00302,Honolulu County--Koolaupoko,46520,"Urban Honolulu, HI",1,TRUE,FALSE
1500303,15,00303,Honolulu County--East Honolulu to Kapahulu,46520,"Urban Honolulu, HI",1,TRUE,FALSE
1500304,15,00304,Honolulu County--Tantalus to Waikiki,46520,"Urban Honolulu, HI",1,TRUE,FALSE
1500305,15,00305,Honolulu County--Nuuanu to Kalihi,46520,"Urban Honolulu, HI",1,TRUE,FALSE
1500306,15,00306,Honolulu County--Moanalua to Pearl City,46520,"Urban Honolulu, HI",1,TRUE,FALSE
1500307,15,00307,Honolulu County--Central Oahu,46520,"Urban Honolulu, HI",1,TRUE,FALSE
1500308,15,00308,Honolulu County--Ewa,46520,"Urban Honolulu, HI",1,TRUE,FALSE
1600100,16,00100,"Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties",,Non-metropolitan,,FALSE,FALSE
1600200,16,00200,"Kootenai County (Northeast)--Coeur dAlene, Post Falls & Hayden Cities",17660,"Coeur dAlene, ID",1,TRUE,FALSE
1600300,16,00300,Central Idaho--Lewiston City & Nez Perce Reservation,,Non-metropolitan,,FALSE,FALSE
1600400,16,00400,"Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City",14260,"Boise City, ID",0.7338,TRUE,FALSE
1600500,16,00500,Canyon (South) & Owyhee Counties--Caldwell & Nampa (South & West) Cities,14260,"Boise City, ID",1,TRUE,FALSE
1600600,16,00600,Canyon (East) & Ada (West) Counties--Nampa (Central & East) & Meridian (West) Cities,14260,"Boise City, ID",1,TRUE,FALSE
1600701,16,00701,Ada County (Central)--Meridian (Northeast) & Boise (Far West) Cities,14260,"Boise City, ID",1,TRUE,FALSE
1600702,16,00702,Ada County (Northeast)--Boise (North & West) & Garden City Cities,14260,"Boise City, ID",1,TRUE,FALSE
1600800,16,00800,Ada County (South)--Boise (South) & Kuna Cities,14260,"Boise City, ID",1,TRUE,FALSE
1600900,16,00900,Twin Falls & Cassia Counties--Twin Falls City,46300,"Twin Falls, ID",0.785,TRUE,FALSE
1601000,16,01000,"Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties",,Non-metropolitan,,FALSE,FALSE
1601100,16,01100,"Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties",,Non-metropolitan,,FALSE,FALSE
1601200,16,01200,Bonneville County--Idaho Falls City,26820,"Idaho Falls, ID",1,TRUE,FALSE
1601300,16,01300,"Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation",38540,"Pocatello, ID",0.7296,TRUE,FALSE
1700100,17,00100,"Adams, Fulton, Pike, Mason, Schuyler & Brown Counties",,Non-metropolitan,,FALSE,FALSE
1700701,17,00701,Winnebago (Northeast) & Boone Counties,40420,"Rockford, IL",1,TRUE,FALSE
1701901,17,01901,Champaign County (Southwest)--Champaign & Urbana Cities,16580,"Champaign-Urbana, IL",1,TRUE,FALSE
1701902,17,01902,"Champaign (North & East), Vermilion, Iroquois & Ford Counties",19180,"Danville, IL",0.5004,TRUE,TRUE
1702900,17,02900,"Coles, Douglas, Crawford, Edgar, Clark & Cumberland Counties",,Non-metropolitan,,FALSE,FALSE
1703101,17,03101,Cook County (Northwest)--Palatine & Barrington Townships,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703102,17,03102,Cook County (Northwest)--Hanover & Schaumburg (Northwest) Townships,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703103,17,03103,Cook County (Northwest)--Schaumburg Township (South & East),16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703104,17,03104,Cook County (Northwest)--Elk Grove & Wheeling (Southwest) Townships,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703105,17,03105,Cook County (North)--Wheeling Township (North & East),16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703106,17,03106,Cook County (Northeast)--Northfield & New Trier Townships,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703107,17,03107,Cook County (Northeast)--Evanston & Niles (East) Townships,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703108,17,03108,Cook County (North)--Maine & Niles (West) Townships,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703109,17,03109,Cook County (West)--Leyden & Norwood Park Townships,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703110,17,03110,Cook County (West)--Proviso Township (North & West),16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703111,17,03111,"Cook County (West)--Oak Park, Riverside, River Forest & Proviso (Southeast) Townships",16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703112,17,03112,Cook County (Central)--Cicero & Berwyn Townships,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703113,17,03113,Cook County (West)--Lyons & Stickney Townships,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703114,17,03114,Cook County (South Central)--Worth & Calumet Townships,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703115,17,03115,"Cook County (Southwest)--Palos, Lemont & Orland (North & West) Townships",16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703116,17,03116,Cook County (South Central)--Bremen & Orland (East) Townships,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703117,17,03117,Cook County (Southeast)--Thornton Township,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703118,17,03118,Cook County (South)--Bloom & Rich Townships,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703151,17,03151,"Chicago City (Northwest)--Albany Park, Norwood Park, Forest Glen, North Park & OHare",16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703152,17,03152,"Chicago City (North)--West Ridge, Lincoln Square & North Center",16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703153,17,03153,"Chicago City (North)--Uptown, Edgewater & Rogers Park",16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703154,17,03154,Chicago City (North)--Lake View & Lincoln Park,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703155,17,03155,"Chicago City (Northwest)--Logan Square, Irving Park & Avondale",16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703156,17,03156,"Chicago City (Northwest)--Portage Park, Dunning & Jefferson Park",16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703157,17,03157,"Chicago City (West)--Belmont Cragin, Humboldt Park, Hermosa & Montclare",16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703158,17,03158,"Chicago City (West)--Austin, North Lawndale & East/West Garfield Park",16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703159,17,03159,Chicago City (West)--West Town & Near West Side,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703160,17,03160,"Chicago City (Central)--Near North Side, Loop & Near South Side",16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703161,17,03161,"Chicago City (South)--Hyde Park, Grand Boulevard, Woodlawn, Douglas & Kenwood",16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703162,17,03162,"Chicago City (Southwest)--New City, Lower West Side, Bridgeport & McKinley Park",16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703163,17,03163,"Chicago City (Southwest)--South Lawndale, Brighton Park & Gage Park",16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703164,17,03164,"Chicago City (Southwest)--Ashburn, Garfield Ridge, West Lawn, Clearing & West Elsdon",16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703165,17,03165,"Chicago City (South)--Chicago Lawn, Greater Grand Crossing & West Englewood/Englewood",16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703166,17,03166,"Chicago City (Southwest)--Auburn Gresham, Washington Heights, Morgan Park & Beverly P",16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703167,17,03167,"Chicago City (South)--Roseland, Chatham, West Pullman, Calumet Heights & Avalon Park",16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703168,17,03168,"Chicago City (South)--South Shore, South Chicago, East Side & South Deering",16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1703700,17,03700,DeKalb & Ogle Counties,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0.6598,TRUE,FALSE
1704301,17,04301,"DuPage County (Northwest)--Wayne, Bloomingdale (South) & Winfield (North) Townships P",16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1704302,17,04302,DuPage County (Northeast)--Addison & Bloomingdale (North) Townships,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1704303,17,04303,DuPage County (East Central)--York Township,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1704304,17,04304,DuPage County (Central)--Milton Township,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1704305,17,04305,DuPage County (Southwest)--Naperville & Winfield (South) Townships,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1704306,17,04306,DuPage County (South Central)--Lisle Township,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1704307,17,04307,DuPage County (Southeast)--Downers Grove Township,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1704900,17,04900,"Effingham, Fayette, Wayne, Richland, Lawrence, Clay & Jasper Counties",,Non-metropolitan,,FALSE,FALSE
1707300,17,07300,"Henry, McDonough, Hancock, Warren, Mercer & Henderson Counties",,Non-metropolitan,,FALSE,FALSE
1708901,17,08901,Kane County (West),16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1708902,17,08902,Kane County (Northeast)--Dundee & Elgin (North & Central) Townships,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1708903,17,08903,"Kane County (East)--St. Charles, Batavia (East) & Geneva (East) Townships",16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1708904,17,08904,Kane County (Southeast)--Aurora Township,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1709100,17,09100,Kankakee & Grundy Counties,28100,"Kankakee, IL",0.6717,TRUE,FALSE
1709300,17,09300,Kendall County,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1709500,17,09500,"Knox, Woodford, Bureau, Marshall, Putnam & Stark Counties",,Non-metropolitan,,FALSE,FALSE
1709701,17,09701,"Lake County (Northwest)--Avon, Lake Villa, Grant & Antioch Townships",16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1709702,17,09702,"Lake County (Northeast)--Waukegan, Zion, Benton & Newport Townships",16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1709703,17,09703,"Lake County (East Central)--Warren, Shields & Libertyville (North & West) Townships P",16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1709704,17,09704,"Lake County (Southwest)--Ela, Fremont, Wauconda & Cuba Townships",16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1709705,17,09705,"Lake County (Southeast)--Vernon, Moraine & West Deerfield Townships",16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1709900,17,09900,LaSalle & Livingston Counties,36837,"Ottawa, IL",0.7538,TRUE,TRUE
1711101,17,11101,"McHenry County (North, West & Central)",16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1711102,17,11102,"McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships",16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1711300,17,11300,McLean County--Bloomington City & Normal Town,14010,"Bloomington, IL",1,TRUE,FALSE
1711500,17,11500,Macon & Christian Counties--Decatur City,19500,"Decatur, IL",0.7534,TRUE,FALSE
1711700,17,11700,"Macoupin, Morgan, Jersey, Cass, Greene, Scott & Calhoun Counties",41180,"St. Louis, MO-IL",0.53,TRUE,FALSE
1711901,17,11901,Madison County (West),41180,"St. Louis, MO-IL",1,TRUE,FALSE
1711902,17,11902,Madison County (East),41180,"St. Louis, MO-IL",1,TRUE,FALSE
1712100,17,12100,"Marion, Jefferson, Clinton, Randolph, Bond & Washington Counties",,Non-metropolitan,,FALSE,FALSE
1713500,17,13500,"Montgomery, Logan, Shelby, Piatt, De Witt, Moultrie & Menard Counties",,Non-metropolitan,,FALSE,FALSE
1714300,17,14300,Peoria County--Peoria City,37900,"Peoria, IL",1,TRUE,FALSE
1716100,17,16100,Rock Island County,19340,"Davenport-Moline-Rock Island, IA-IL",1,TRUE,FALSE
1716301,17,16301,St. Clair County (Northwest),41180,"St. Louis, MO-IL",1,TRUE,FALSE
1716302,17,16302,St. Clair (South & East) & Monroe Counties,41180,"St. Louis, MO-IL",1,TRUE,FALSE
1716500,17,16500,"South & Southeast Illinois--Saline, Union & Massac Counties",,Non-metropolitan,,FALSE,FALSE
1716700,17,16700,Sangamon County--Springfield City,44100,"Springfield, IL",1,TRUE,FALSE
1717900,17,17900,Tazewell County,37900,"Peoria, IL",1,TRUE,FALSE
1719500,17,19500,"Whiteside, Stephenson, Lee, Jo Daviess & Carroll Counties",,Non-metropolitan,,FALSE,FALSE
1719701,17,19701,Will County (Northwest)--Wheatland & DuPage Townships,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1719702,17,19702,Will County (Northwest)--Plainfield & Lockport Townships,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1719703,17,19703,Will County (West Central)--Joliet & Troy Townships,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1719704,17,19704,"Will County (Northeast)--Frankfort, Homer & New Lenox (North) Townships",16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1719705,17,19705,Will County (South),16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1719900,17,19900,"Williamson, Jackson, Franklin & Perry Counties",16060,"Carbondale-Marion, IL",0.6716,TRUE,TRUE
1720101,17,20101,Winnebago County (Southeast & West)--Rockford City,40420,"Rockford, IL",1,TRUE,FALSE
1800101,18,00101,Lake County (Northwest)--Hammond & East Chicago Cities,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1800102,18,00102,Lake County (Northeast)--Gary City & Griffith Town,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1800103,18,00103,Lake County (Central),16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1800104,18,00104,Lake County (South),16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1800200,18,00200,Porter County,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,TRUE,FALSE
1800300,18,00300,LaPorte County,33140,"Michigan City-La Porte, IN",1,TRUE,FALSE
1800401,18,00401,St. Joseph County (North)--South Bend City,43780,"South Bend-Mishawaka, IN-MI",1,TRUE,FALSE
1800402,18,00402,St. Joseph County (Outside South Bend City)--Mishawaka City,43780,"South Bend-Mishawaka, IN-MI",1,TRUE,FALSE
1800501,18,00501,Elkhart County--Elkhart City,21140,"Elkhart-Goshen, IN",1,TRUE,FALSE
1800502,18,00502,Elkhart County (Outside Elkhart City)--Goshen City,21140,"Elkhart-Goshen, IN",1,TRUE,FALSE
1800600,18,00600,"Noble, DeKalb, LaGrange & Steuben Counties",,Non-metropolitan,,FALSE,FALSE
1800700,18,00700,"Jasper, Starke, Fulton, Newton & Pulaski Counties",,Non-metropolitan,,FALSE,FALSE
1800800,18,00800,Kosciusko & Marshall Counties,47700,"Warsaw, IN",0.6351,TRUE,TRUE
1800900,18,00900,"Huntington, Whitley, Adams & Wells Counties",,Non-metropolitan,,FALSE,FALSE
1801001,18,01001,Allen County (Central)--Fort Wayne City (South),23060,"Fort Wayne, IN",1,TRUE,FALSE
1801002,18,01002,Allen County (Central)--Fort Wayne City (North),23060,"Fort Wayne, IN",1,TRUE,FALSE
1801003,18,01003,Allen County (Outside Fort Wayne City),23060,"Fort Wayne, IN",1,TRUE,FALSE
1801100,18,01100,"Montgomery, Clinton, White, Carroll & Benton Counties",,Non-metropolitan,,FALSE,FALSE
1801200,18,01200,Tippecanoe County--Lafayette & West Lafayette Cities,29200,"Lafayette-West Lafayette, IN",1,TRUE,FALSE
1801300,18,01300,"Howard, Cass & Tipton Counties--Kokomo City",29020,"Kokomo, IN",0.6111,TRUE,FALSE
1801400,18,01400,"Grant, Miami & Wabash Counties",,Non-metropolitan,,FALSE,FALSE
